,Frame Index,Time Stamp,RB Count,Marker Count,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,2074,17.28333333,0,17,-0.1955594,1.79978263,0.1173439,31967,Marker-31967,-0.42437369,1.39922309,0.42374697,31969,Marker-31969,-0.43864018,1.53373301,0.09500455,31970,Marker-31970,-0.00994968,1.4687289,-0.10932779,31971,Marker-31971,0.04632625,1.2412554,-0.1041421,31972,Marker-31972,-0.19349317,1.43285012,0.12239209,31975,Marker-31975,-0.34622118,0.86822736,0.20268483,31978,Marker-31978,-0.12280167,0.52279264,0.07066548,31979,Marker-31979,-0.32854623,0.54238331,0.16809915,31980,Marker-31980,-0.08154812,0.07163271,0.05251738,31981,Marker-31981,-0.42830276,0.06725001,0.24476936,31982,Marker-31982,-0.54295522,1.31144011,0.24713312,31983,Marker-31983,-0.10109716,1.40915704,0.21085656,31988,Marker-31988,-0.08428177,0.87049174,0.11533219,31994,Marker-31994,-0.01006625,1.31855619,0.03302696,32002,Marker-32002,-0.21774951,1.0605706,0.16578794,32003,Marker-32003,-0.32881099,1.45128071,0.54233998,32007,Marker-32007,,,,,
frame,2075,17.29166667,0,17,-0.19514674,1.79995573,0.11804854,31967,Marker-31967,-0.42816117,1.39830422,0.41395697,31969,Marker-31969,-0.43958375,1.53245604,0.09525514,31970,Marker-31970,-0.01021979,1.46891963,-0.1089403,31971,Marker-31971,0.04585259,1.24139607,-0.10508733,31972,Marker-31972,-0.19338329,1.43270946,0.12313103,31975,Marker-31975,-0.34553823,0.8679834,0.20297839,31978,Marker-31978,-0.12271953,0.52288288,0.07020272,31979,Marker-31979,-0.32821965,0.54223067,0.16822912,31980,Marker-31980,-0.08152576,0.07164633,0.05251671,31981,Marker-31981,-0.42831823,0.06724882,0.24476354,31982,Marker-31982,-0.54603392,1.30725038,0.24019365,31983,Marker-31983,-0.09962509,1.40821218,0.21135174,31988,Marker-31988,-0.08386659,0.87046874,0.11493009,31994,Marker-31994,-0.00967193,1.31822717,0.03268335,32002,Marker-32002,-0.21713787,1.06044269,0.16586713,32003,Marker-32003,-0.33139974,1.45451331,0.5293591,32007,Marker-32007,,,,,
frame,2076,17.3,0,17,-0.19479346,1.80011106,0.11880066,31967,Marker-31967,-0.43146905,1.39688265,0.40460125,31969,Marker-31969,-0.4406603,1.53122735,0.09528209,31970,Marker-31970,-0.01047325,1.46914732,-0.10847718,31971,Marker-31971,0.04535634,1.24156547,-0.10597116,31972,Marker-31972,-0.19343372,1.43260491,0.12385792,31975,Marker-31975,-0.34498781,0.86779249,0.20321888,31978,Marker-31978,-0.12265805,0.5229612,0.06976077,31979,Marker-31979,-0.32792324,0.54206032,0.16837175,31980,Marker-31980,-0.08151446,0.07165167,0.05249934,31981,Marker-31981,-0.42831755,0.06727142,0.24477527,31982,Marker-31982,-0.54900932,1.30350327,0.23355108,31983,Marker-31983,-0.09808493,1.4071703,0.21197462,31988,Marker-31988,-0.08345789,0.87044126,0.11462687,31994,Marker-31994,-0.00932267,1.31788099,0.03239201,32002,Marker-32002,-0.21659771,1.06030643,0.16601419,32003,Marker-32003,-0.33429143,1.45663667,0.51738638,32007,Marker-32007,,,,,
frame,2077,17.30833333,0,17,-0.19451037,1.80020404,0.11954395,31967,Marker-31967,-0.43440706,1.39528894,0.39607137,31969,Marker-31969,-0.44175583,1.53013158,0.09500983,31970,Marker-31970,-0.01068535,1.46940982,-0.10792883,31971,Marker-31971,0.04481762,1.24174321,-0.10686131,31972,Marker-31972,-0.19362822,1.43250942,0.12453944,31975,Marker-31975,-0.34449339,0.86767042,0.20347178,31978,Marker-31978,-0.12261756,0.5230602,0.06938788,31979,Marker-31979,-0.32763728,0.54188329,0.1685831,31980,Marker-31980,-0.08150658,0.07165758,0.05250151,31981,Marker-31981,-0.42832488,0.06726808,0.24477653,31982,Marker-31982,-0.55167007,1.30021334,0.2272934,31983,Marker-31983,-0.09667163,1.40584493,0.21270432,31988,Marker-31988,-0.08308791,0.87040073,0.11442531,31994,Marker-31994,-0.00901102,1.3175261,0.03216832,32002,Marker-32002,-0.21617481,1.06019652,0.16616981,32003,Marker-32003,-0.33706713,1.45833206,0.50676972,32007,Marker-32007,,,,,
frame,2078,17.31666667,0,17,-0.19430982,1.80027783,0.12035272,31967,Marker-31967,-0.43724424,1.39373934,0.3878316,31969,Marker-31969,-0.44302338,1.52913094,0.09451916,31970,Marker-31970,-0.0108678,1.46971655,-0.10727216,31971,Marker-31971,0.04435934,1.24200749,-0.10766901,31972,Marker-31972,-0.1939787,1.43244195,0.12521718,31975,Marker-31975,-0.34398776,0.86753178,0.20378658,31978,Marker-31978,-0.12257441,0.52317029,0.06901921,31979,Marker-31979,-0.32745734,0.54172897,0.16894239,31980,Marker-31980,-0.08150685,0.07164218,0.05250982,31981,Marker-31981,-0.42832136,0.06724837,0.24477851,31982,Marker-31982,-0.55397862,1.29727173,0.2212895,31983,Marker-31983,-0.09503289,1.40518939,0.21322899,31988,Marker-31988,-0.08276515,0.87035096,0.11431037,31994,Marker-31994,-0.0086669,1.31717837,0.03198199,32002,Marker-32002,-0.21579872,1.06013501,0.16648176,32003,Marker-32003,-0.33988193,1.45935297,0.4971433,32007,Marker-32007,,,,,
frame,2079,17.325,0,17,-0.19416413,1.80030704,0.12118964,31967,Marker-31967,-0.43977439,1.39226103,0.38044018,31969,Marker-31969,-0.44421577,1.52831149,0.0937305,31970,Marker-31970,-0.01098608,1.47007227,-0.10654528,31971,Marker-31971,0.04387295,1.24230027,-0.10844178,31972,Marker-31972,-0.19445118,1.43240023,0.12595481,31975,Marker-31975,-0.34362364,0.86741918,0.20402607,31978,Marker-31978,-0.12257072,0.52327096,0.06867113,31979,Marker-31979,-0.32708746,0.54169351,0.16891713,31980,Marker-31980,-0.08149002,0.0716605,0.05250515,31981,Marker-31981,-0.42831963,0.06725401,0.24479017,31982,Marker-31982,-0.55589372,1.29469323,0.21575843,31983,Marker-31983,-0.09357047,1.40415847,0.21393648,31988,Marker-31988,-0.0825102,0.87031698,0.11427255,31994,Marker-31994,-0.00834462,1.31681299,0.03182286,32002,Marker-32002,-0.21548057,1.06005824,0.16676721,32003,Marker-32003,-0.34258455,1.45972514,0.48906884,32007,Marker-32007,,,,,
frame,2080,17.33333333,0,17,-0.19411698,1.80027759,0.12206739,31967,Marker-31967,-0.44221747,1.39089727,0.37389022,31969,Marker-31969,-0.44541612,1.52761054,0.09263367,31970,Marker-31970,-0.01102561,1.4704479,-0.10568124,31971,Marker-31971,0.04345443,1.24255908,-0.10912558,31972,Marker-31972,-0.19509117,1.43242621,0.12745222,31975,Marker-31975,-0.34336603,0.86734116,0.20419088,31978,Marker-31978,-0.12257351,0.52335,0.06839991,31979,Marker-31979,-0.3268925,0.54161388,0.16908053,31980,Marker-31980,-0.08148487,0.07168242,0.05249773,31981,Marker-31981,-0.42832386,0.06722721,0.24477801,31982,Marker-31982,-0.55753112,1.29234886,0.2106052,31983,Marker-31983,-0.09212429,1.40306532,0.21465668,31988,Marker-31988,-0.0823456,0.87025577,0.11435606,31994,Marker-31994,-0.00800887,1.31645596,0.03174661,32002,Marker-32002,-0.2152296,1.05994046,0.16704021,32003,Marker-32003,-0.34538621,1.45963371,0.4820365,32007,Marker-32007,,,,,
frame,2081,17.34166667,0,17,-0.19416209,1.80020845,0.12293562,31967,Marker-31967,-0.44468063,1.38960981,0.3681207,31969,Marker-31969,-0.44658798,1.52694356,0.09139738,31970,Marker-31970,-0.01098181,1.47079122,-0.1047423,31971,Marker-31971,0.04313359,1.2428211,-0.10972489,31972,Marker-31972,-0.19585054,1.43249667,0.12827779,31975,Marker-31975,-0.34325749,0.86728466,0.20429659,31978,Marker-31978,-0.12262131,0.52337867,0.06821058,31979,Marker-31979,-0.32677171,0.54154629,0.16922694,31980,Marker-31980,-0.08149447,0.07166646,0.0525043,31981,Marker-31981,-0.42833495,0.0672009,0.24477345,31982,Marker-31982,-0.55894327,1.2902689,0.20582178,31983,Marker-31983,-0.09074431,1.40206313,0.21542481,31988,Marker-31988,-0.08223876,0.87018013,0.11454998,31994,Marker-31994,-0.00766001,1.3161521,0.03174412,32002,Marker-32002,-0.21506566,1.05984402,0.16731009,32003,Marker-32003,-0.34814471,1.45885777,0.47640273,32007,Marker-32007,,,,,
frame,2082,17.35,0,17,-0.19426875,1.80007839,0.12379447,31967,Marker-31967,-0.44706991,1.3881309,0.36320099,31969,Marker-31969,-0.44770154,1.52625132,0.09000204,31970,Marker-31970,-0.01089361,1.47112536,-0.10373802,31971,Marker-31971,0.04285052,1.24312186,-0.11024976,31972,Marker-31972,-0.19675508,1.43254781,0.12893069,31975,Marker-31975,-0.34323475,0.86726588,0.20437708,31978,Marker-31978,-0.1226904,0.52339017,0.06809951,31979,Marker-31979,-0.32672977,0.54152459,0.1693652,31980,Marker-31980,-0.08148575,0.07164828,0.05250094,31981,Marker-31981,-0.42833817,0.06718946,0.24476647,31982,Marker-31982,-0.56012738,1.28834832,0.20134595,31983,Marker-31983,-0.089481,1.40100551,0.21617118,31988,Marker-31988,-0.0822165,0.87009442,0.11481652,31994,Marker-31994,-0.00726518,1.31583512,0.03181732,32002,Marker-32002,-0.2150064,1.05976272,0.16755062,32003,Marker-32003,-0.35095775,1.45763445,0.47172031,32007,Marker-32007,,,,,
frame,2083,17.35833333,0,17,-0.19447112,1.79992342,0.12466635,31967,Marker-31967,-0.4494493,1.38656795,0.35919809,31969,Marker-31969,-0.44869548,1.52557576,0.0886489,31970,Marker-31970,-0.0107037,1.47143507,-0.10267137,31971,Marker-31971,0.04267813,1.24343216,-0.11064994,31972,Marker-31972,-0.19762784,1.43254614,0.12936237,31975,Marker-31975,-0.3433134,0.86728513,0.20440075,31978,Marker-31978,-0.12278464,0.52338839,0.06807725,31979,Marker-31979,-0.3267785,0.54153359,0.16950411,31980,Marker-31980,-0.08148733,0.07164225,0.05249146,31981,Marker-31981,-0.42834309,0.06719203,0.24475831,31982,Marker-31982,-0.56107557,1.28662097,0.19737065,31983,Marker-31983,-0.08828548,1.4000628,0.21693796,31988,Marker-31988,-0.08225404,0.87000889,0.11514834,31994,Marker-31994,-0.00685471,1.31555057,0.03192512,32002,Marker-32002,-0.2150318,1.05973232,0.1678075,32003,Marker-32003,-0.35375193,1.45600533,0.46818721,32007,Marker-32007,,,,,
frame,2084,17.36666667,0,17,-0.19473362,1.79976332,0.12549546,31967,Marker-31967,-0.45187557,1.3848145,0.35595152,31969,Marker-31969,-0.4497045,1.52490163,0.08715976,31970,Marker-31970,-0.01044106,1.47177494,-0.10151096,31971,Marker-31971,0.04258127,1.24381161,-0.11092992,31972,Marker-31972,-0.19852448,1.43252456,0.12975694,31975,Marker-31975,-0.34351915,0.86731571,0.20438032,31978,Marker-31978,-0.12288657,0.52337515,0.06815061,31979,Marker-31979,-0.32691213,0.54156494,0.1696213,31980,Marker-31980,-0.08149581,0.07165284,0.0525021,31981,Marker-31981,-0.42836034,0.06719837,0.24474895,31982,Marker-31982,-0.56206596,1.285074,0.19361801,31983,Marker-31983,-0.08722379,1.39906025,0.21772385,31988,Marker-31988,-0.08234903,0.86994475,0.11559647,31994,Marker-31994,-0.00649082,1.31523323,0.03212789,32002,Marker-32002,-0.21513999,1.05971515,0.16801494,32003,Marker-32003,-0.35665989,1.45411122,0.46550268,32007,Marker-32007,,,,,
frame,2085,17.375,0,17,-0.19505572,1.79957485,0.12628916,31967,Marker-31967,-0.45429975,1.38296926,0.35337761,31969,Marker-31969,-0.4506636,1.52426696,0.08576955,31970,Marker-31970,-0.01010376,1.47214699,-0.10031513,31971,Marker-31971,0.04254556,1.24419796,-0.11108235,31972,Marker-31972,-0.19944747,1.43254471,0.13016756,31975,Marker-31975,-0.34387752,0.86737126,0.20428817,31978,Marker-31978,-0.12299108,0.52332616,0.06832131,31979,Marker-31979,-0.32712448,0.54158574,0.16974133,31980,Marker-31980,-0.08150594,0.0716365,0.0525065,31981,Marker-31981,-0.42838407,0.06720307,0.24474674,31982,Marker-31982,-0.56299335,1.28361809,0.19036028,31983,Marker-31983,-0.08627643,1.39815938,0.2185123,31988,Marker-31988,-0.08250256,0.86985403,0.11615345,31994,Marker-31994,-0.00615733,1.31495202,0.03242265,32002,Marker-32002,-0.21536618,1.0596875,0.16819717,32003,Marker-32003,-0.35961002,1.45200229,0.46357521,32007,Marker-32007,,,,,
frame,2086,17.38333333,0,17,-0.1954031,1.79939175,0.12710519,31967,Marker-31967,-0.45671529,1.38102925,0.35142082,31969,Marker-31969,-0.45165473,1.52361715,0.08439327,31970,Marker-31970,-0.00977422,1.47250164,-0.09913462,31971,Marker-31971,0.04256039,1.24458349,-0.11111636,31972,Marker-31972,-0.20026392,1.43253291,0.13048528,31975,Marker-31975,-0.34436128,0.86741424,0.20410174,31978,Marker-31978,-0.12308218,0.52324051,0.06858937,31979,Marker-31979,-0.32736391,0.5416435,0.16984701,31980,Marker-31980,-0.08151288,0.07161546,0.05252532,31981,Marker-31981,-0.42840329,0.06720847,0.24474868,31982,Marker-31982,-0.5641011,1.28226221,0.18733872,31983,Marker-31983,-0.08538389,1.39732635,0.21934879,31988,Marker-31988,-0.08267041,0.86978656,0.1167241,31994,Marker-31994,-0.00587276,1.31469953,0.032741,32002,Marker-32002,-0.21570247,1.05966747,0.16839942,32003,Marker-32003,-0.36258098,1.4497627,0.46224871,32007,Marker-32007,,,,,
frame,2087,17.39166667,0,17,-0.19577275,1.79920471,0.12777682,31967,Marker-31967,-0.45909879,1.37912285,0.34995013,31969,Marker-31969,-0.45254269,1.52304733,0.08315915,31970,Marker-31970,-0.00947399,1.47283626,-0.09805253,31971,Marker-31971,0.04263404,1.24491572,-0.11102144,31972,Marker-31972,-0.20107551,1.43247771,0.13078414,31975,Marker-31975,-0.34487632,0.86749083,0.20388241,31978,Marker-31978,-0.12317116,0.52315259,0.06893042,31979,Marker-31979,-0.32763731,0.54165673,0.16985938,31980,Marker-31980,-0.08150453,0.0715963,0.05253703,31981,Marker-31981,-0.42842436,0.06721351,0.24473089,31982,Marker-31982,-0.56510913,1.28100419,0.1847668,31983,Marker-31983,-0.08470383,1.39649725,0.22015336,31988,Marker-31988,-0.08286948,0.86972457,0.1173473,31994,Marker-31994,-0.00562852,1.31448066,0.03316751,32002,Marker-32002,-0.21610296,1.05966401,0.16860509,32003,Marker-32003,-0.36550817,1.44749999,0.46139118,32007,Marker-32007,,,,,
frame,2088,17.4,0,17,-0.1961417,1.79901481,0.12846451,31967,Marker-31967,-0.46149284,1.37716925,0.34878802,31969,Marker-31969,-0.45337158,1.52245808,0.08197573,31970,Marker-31970,-0.00912279,1.47318482,-0.09688578,31971,Marker-31971,0.04284439,1.24527633,-0.11077062,31972,Marker-31972,-0.2019392,1.43242502,0.13110504,31975,Marker-31975,-0.345415,0.86758286,0.20364046,31978,Marker-31978,-0.12328697,0.52304268,0.06934731,31979,Marker-31979,-0.32794821,0.54169756,0.16984084,31980,Marker-31980,-0.0815037,0.07158012,0.05255586,31981,Marker-31981,-0.42845139,0.06720908,0.24471298,31982,Marker-31982,-0.56620705,1.27982962,0.18227342,31983,Marker-31983,-0.08418166,1.39565408,0.22104035,31988,Marker-31988,-0.08311767,0.86962754,0.11816072,31994,Marker-31994,-0.00535974,1.31435573,0.03366204,32002,Marker-32002,-0.21657112,1.05967712,0.16880435,32003,Marker-32003,-0.36842278,1.4451685,0.46086979,32007,Marker-32007,,,,,
frame,2089,17.40833333,0,17,-0.19654611,1.7988261,0.12910168,31967,Marker-31967,-0.46381202,1.37537324,0.34781131,31969,Marker-31969,-0.45412695,1.5219394,0.08086067,31970,Marker-31970,-0.00872911,1.4735539,-0.09569681,31971,Marker-31971,0.04318134,1.24568105,-0.11036341,31972,Marker-31972,-0.20275933,1.43233442,0.13130409,31975,Marker-31975,-0.34600079,0.86768568,0.20341471,31978,Marker-31978,-0.12342487,0.52294654,0.06982471,31979,Marker-31979,-0.32822391,0.54176772,0.1698308,31980,Marker-31980,-0.08149624,0.07154714,0.05256273,31981,Marker-31981,-0.42846853,0.06723725,0.24471632,31982,Marker-31982,-0.56724823,1.27879298,0.18002126,31983,Marker-31983,-0.08389569,1.39456034,0.22202612,31988,Marker-31988,-0.08337748,0.86957598,0.11893593,31994,Marker-31994,-0.00509467,1.31428933,0.03424278,32002,Marker-32002,-0.21704069,1.05963898,0.16888441,32003,Marker-32003,-0.37121218,1.44292474,0.46071589,32007,Marker-32007,,,,,
frame,2090,17.41666667,0,17,-0.19698307,1.79864287,0.12970418,31967,Marker-31967,-0.46606827,1.37373745,0.34693378,31969,Marker-31969,-0.4547554,1.5214963,0.07995006,31970,Marker-31970,-0.00837443,1.47390437,-0.09455878,31971,Marker-31971,0.04360283,1.24607348,-0.10985895,31972,Marker-31972,-0.20348471,1.432217,0.13153256,31975,Marker-31975,-0.34675872,0.86778808,0.20304018,31978,Marker-31978,-0.123577,0.52283847,0.07032052,31979,Marker-31979,-0.32856125,0.54182565,0.16978127,31980,Marker-31980,-0.08151031,0.07150472,0.05260547,31981,Marker-31981,-0.42849699,0.06722275,0.24470297,31982,Marker-31982,-0.56826144,1.27787042,0.17793469,31983,Marker-31983,-0.08355913,1.39425659,0.22283658,31988,Marker-31988,-0.08367135,0.86948538,0.119766,31994,Marker-31994,-0.00486815,1.31426919,0.03487721,32002,Marker-32002,-0.21752755,1.05959308,0.16896772,32003,Marker-32003,-0.3739118,1.44072294,0.46066314,32007,Marker-32007,,,,,
frame,2091,17.425,0,17,-0.19736549,1.79850543,0.13028845,31967,Marker-31967,-0.46815923,1.37234735,0.34600914,31969,Marker-31969,-0.45536709,1.52102947,0.07909921,31970,Marker-31970,-0.00805088,1.47422183,-0.09348351,31971,Marker-31971,0.04408584,1.24649692,-0.10923986,31972,Marker-31972,-0.20423074,1.43205178,0.13178879,31975,Marker-31975,-0.34748632,0.8678112,0.20263004,31978,Marker-31978,-0.12370908,0.52275306,0.07082749,31979,Marker-31979,-0.32896879,0.5419057,0.16975625,31980,Marker-31980,-0.08150232,0.07146826,0.05264024,31981,Marker-31981,-0.42851722,0.06722802,0.24470751,31982,Marker-31982,-0.5692929,1.27713168,0.17608345,31983,Marker-31983,-0.08351096,1.39368987,0.2237426,31988,Marker-31988,-0.08402708,0.86937451,0.12052093,31994,Marker-31994,-0.00461938,1.3143003,0.03557768,32002,Marker-32002,-0.218027,1.05964816,0.16916029,32003,Marker-32003,-0.37646353,1.43873584,0.46065319,32007,Marker-32007,,,,,
frame,2092,17.43333333,0,17,-0.19772843,1.79843533,0.13079619,31967,Marker-31967,-0.47020254,1.37113333,0.34515068,31969,Marker-31969,-0.45589033,1.52062464,0.07834478,31970,Marker-31970,-0.00773724,1.47451007,-0.09239925,31971,Marker-31971,0.04464656,1.24691594,-0.10851973,31972,Marker-31972,-0.20489928,1.43194842,0.13200425,31975,Marker-31975,-0.34818885,0.86788297,0.20228906,31978,Marker-31978,-0.12382819,0.52265215,0.07136352,31979,Marker-31979,-0.3293514,0.54203337,0.16972965,31980,Marker-31980,-0.08150929,0.07144588,0.05266067,31981,Marker-31981,-0.42852885,0.06723611,0.2446924,31982,Marker-31982,-0.570602,1.27665234,0.17467742,31983,Marker-31983,-0.08365865,1.39317119,0.22464344,31988,Marker-31988,-0.08439531,0.86929703,0.12131189,31994,Marker-31994,-0.00435963,1.31440663,0.03638655,32002,Marker-32002,-0.21912105,1.06181157,0.16745308,32003,Marker-32003,-0.37891656,1.43692458,0.46063966,32007,Marker-32007,,,,,
frame,2093,17.44166667,0,18,-0.19811004,1.79835355,0.13126241,31967,Marker-31967,-0.47210351,1.36997414,0.3443948,31969,Marker-31969,-0.45635417,1.52027047,0.07775318,31970,Marker-31970,-0.00738856,1.47483873,-0.09131224,31971,Marker-31971,0.04523395,1.24734247,-0.1076852,31972,Marker-31972,-0.20552519,1.43183196,0.13220015,31975,Marker-31975,-0.34897739,0.86803293,0.20183665,31978,Marker-31978,-0.124015,0.52254844,0.07189555,31979,Marker-31979,-0.32978302,0.5421164,0.16969784,31980,Marker-31980,-0.08150905,0.07143866,0.05268044,31981,Marker-31981,-0.42855328,0.06726594,0.24466889,31982,Marker-31982,-0.57131326,1.27615881,0.17293796,31983,Marker-31983,-0.08398239,1.39274526,0.2255487,31988,Marker-31988,-0.08471811,0.8693186,0.12213683,31994,Marker-31994,-0.00416112,1.31454837,0.03723199,32002,Marker-32002,-0.22235584,1.07320082,0.15742287,32003,Marker-32003,-0.38128987,1.43530071,0.4606193,32007,Marker-32007,-0.21924537,1.05985868,0.16958544,32008,Marker-32008
frame,2094,17.45,0,17,-0.19850245,1.79827976,0.13172257,31967,Marker-31967,-0.47402197,1.36893606,0.3436549,31969,Marker-31969,-0.45679858,1.51994681,0.07719408,31970,Marker-31970,-0.00702681,1.47517979,-0.09015099,31971,Marker-31971,0.0458618,1.24779081,-0.10670669,31972,Marker-31972,-0.20612076,1.43167591,0.13243264,31975,Marker-31975,-0.34971425,0.8680886,0.20130934,31978,Marker-31978,-0.12418035,0.5224188,0.0724116,31979,Marker-31979,-0.33030149,0.542099,0.16966605,31980,Marker-31980,-0.08152109,0.0714353,0.0527074,31981,Marker-31981,-0.42857733,0.06728423,0.24466588,31982,Marker-31982,-0.57177395,1.27567112,0.17097335,31983,Marker-31983,-0.08443421,1.39243746,0.22640708,31988,Marker-31988,-0.08505827,0.8693009,0.12296239,31994,Marker-31994,-0.00391554,1.31479025,0.03818328,32002,Marker-32002,-0.38365173,1.43384302,0.46055418,32007,Marker-32007,-0.21983147,1.05967546,0.1695379,32008,Marker-32008,,,,,
frame,2095,17.45833333,0,17,-0.19886309,1.79822922,0.13207889,31967,Marker-31967,-0.47567692,1.36797857,0.34290144,31969,Marker-31969,-0.45718712,1.5196656,0.07669486,31970,Marker-31970,-0.00673821,1.47548401,-0.08908395,31971,Marker-31971,0.04660597,1.2482965,-0.10560306,31972,Marker-31972,-0.20667017,1.43151331,0.13267961,31975,Marker-31975,-0.35039428,0.86816633,0.20081693,31978,Marker-31978,-0.12431476,0.52224272,0.07286393,31979,Marker-31979,-0.33058801,0.54214168,0.16922398,31980,Marker-31980,-0.08153297,0.07141491,0.05273344,31981,Marker-31981,-0.42858812,0.06728756,0.24465048,31982,Marker-31982,-0.57254446,1.27533031,0.16952732,31983,Marker-31983,-0.08500926,1.39221215,0.22723438,31988,Marker-31988,-0.08538146,0.869223,0.12375965,31994,Marker-31994,-0.00372986,1.31503236,0.03915115,32002,Marker-32002,-0.38592204,1.43251944,0.46045038,32007,Marker-32007,-0.22041902,1.059618,0.16953838,32008,Marker-32008,,,,,
frame,2096,17.46666667,0,17,-0.19923185,1.79823792,0.13240927,31967,Marker-31967,-0.4773258,1.36717296,0.3420459,31969,Marker-31969,-0.45756587,1.51941812,0.07613039,31970,Marker-31970,-0.00644447,1.47582281,-0.08801078,31971,Marker-31971,0.04740607,1.24885345,-0.10444931,31972,Marker-31972,-0.20717987,1.43137217,0.13292006,31975,Marker-31975,-0.35109219,0.86828643,0.20032313,31978,Marker-31978,-0.12443055,0.52208543,0.0732978,31979,Marker-31979,-0.33094639,0.54220372,0.16896218,31980,Marker-31980,-0.0815376,0.0714149,0.05274233,31981,Marker-31981,-0.42860708,0.06728537,0.24463487,31982,Marker-31982,-0.57336682,1.27501845,0.16804343,31983,Marker-31983,-0.08569223,1.39214063,0.22810268,31988,Marker-31988,-0.08577085,0.86910444,0.12445219,31994,Marker-31994,-0.00350684,1.315377,0.04023694,32002,Marker-32002,-0.38810194,1.43133032,0.46020949,32007,Marker-32007,-0.22096939,1.05969119,0.16963163,32008,Marker-32008,,,,,
frame,2097,17.475,0,17,-0.19962248,1.79826498,0.13267463,31967,Marker-31967,-0.47882569,1.36642766,0.34121841,31969,Marker-31969,-0.45794889,1.51922512,0.07561468,31970,Marker-31970,-0.00614621,1.47614312,-0.08693873,31971,Marker-31971,0.0482308,1.24938905,-0.10317411,31972,Marker-31972,-0.20764747,1.43126845,0.13316636,31975,Marker-31975,-0.35170591,0.86831546,0.19980353,31978,Marker-31978,-0.12457259,0.52196699,0.07368325,31979,Marker-31979,-0.33123785,0.54233742,0.16876055,31980,Marker-31980,-0.08154164,0.07141401,0.05273623,31981,Marker-31981,-0.42863023,0.06728881,0.24461183,31982,Marker-31982,-0.57411808,1.27472353,0.16658507,31983,Marker-31983,-0.08642161,1.39219546,0.22896197,31988,Marker-31988,-0.08613065,0.86901414,0.12510185,31994,Marker-31994,-0.00333474,1.31573963,0.04136747,32002,Marker-32002,-0.39020681,1.43034923,0.45992845,32007,Marker-32007,-0.22147711,1.05974853,0.16976742,32008,Marker-32008,,,,,
frame,2098,17.48333333,0,17,-0.20000774,1.79831243,0.13289939,31967,Marker-31967,-0.48012704,1.36579645,0.34040952,31969,Marker-31969,-0.45827714,1.51910758,0.07510686,31970,Marker-31970,-0.00581584,1.47646713,-0.08587208,31971,Marker-31971,0.04908769,1.24988604,-0.10185647,31972,Marker-31972,-0.20808783,1.43113256,0.13339272,31975,Marker-31975,-0.3523058,0.86829793,0.1992701,31978,Marker-31978,-0.1246819,0.52188295,0.07405457,31979,Marker-31979,-0.33150887,0.54249394,0.16860825,31980,Marker-31980,-0.08155683,0.07142108,0.05274415,31981,Marker-31981,-0.42863017,0.06733035,0.24461284,31982,Marker-31982,-0.57481396,1.27443755,0.16520533,31983,Marker-31983,-0.08721918,1.39236605,0.22978327,31988,Marker-31988,-0.08644813,0.86894059,0.1256697,31994,Marker-31994,-0.00312546,1.31611693,0.04252403,32002,Marker-32002,-0.39215234,1.42950106,0.45959538,32007,Marker-32007,-0.22195159,1.05981612,0.16989027,32008,Marker-32008,,,,,
frame,2099,17.49166667,0,17,-0.2004171,1.79840469,0.13312525,31967,Marker-31967,-0.48134938,1.36521339,0.33951518,31969,Marker-31969,-0.45861259,1.51898611,0.07461037,31970,Marker-31970,-0.00548373,1.47678542,-0.08476906,31971,Marker-31971,0.04990558,1.25037301,-0.10044036,31972,Marker-31972,-0.2085502,1.4310199,0.13364258,31975,Marker-31975,-0.35287341,0.86838764,0.1988509,31978,Marker-31978,-0.12479896,0.52182615,0.0743904,31979,Marker-31979,-0.3317368,0.54259485,0.16842316,31980,Marker-31980,-0.08156031,0.07140564,0.05276436,31981,Marker-31981,-0.42865473,0.06735081,0.24460867,31982,Marker-31982,-0.57551968,1.27417874,0.16386133,31983,Marker-31983,-0.0880864,1.39259815,0.23061119,31988,Marker-31988,-0.0867531,0.86888433,0.12620662,31994,Marker-31994,-0.00294733,1.31649685,0.04368606,32002,Marker-32002,-0.39396536,1.42873716,0.45919013,32007,Marker-32007,-0.22241528,1.05963361,0.16980718,32008,Marker-32008,,,,,
